Id,Title,Description,Price,Vendor Code,Availability,Categories,Images,Attributes
208168,Kлатч H660 black,Клатч для повседневного использования.,229,(23)(1.4.2.0) Kлатч H660 black,true,Сумки через плечо|E. Style,https://clutches.com.ua/wp-content/uploads/2020/07/DSC5761.jpg|https://clutches.com.ua/wp-content/uploads/2020/07/DSC5762.jpg|https://clutches.com.ua/wp-content/uploads/2020/07/DSC5764.jpg|https://clutches.com.ua/wp-content/uploads/2020/07/DSC5765.jpg|https://clutches.com.ua/wp-content/uploads/2020/07/DSC5791.jpg,""
208167,Kлатч H660 beige,Клатч для повседневного использования.,229,(23)(1.4.2.0) Kлатч H660 beige,true,Сумки через плечо|E. Style,https://clutches.com.ua/wp-content/uploads/2020/07/DSC5756.jpg|https://clutches.com.ua/wp-content/uploads/2020/07/DSC5757.jpg|https://clutches.com.ua/wp-content/uploads/2020/07/DSC5758.jpg|https://clutches.com.ua/wp-content/uploads/2020/07/DSC5759.jpg|https://clutches.com.ua/wp-content/uploads/2020/07/DSC5791.jpg,""
143533,Клатч David Jones CM3544A khaki (хаки),Клатч  для повседневного использования.,350,(23)(1.4.1.2) Клатч David Jones CM3544A khaki,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2018/06/DSC2567.jpg|https://clutches.com.ua/wp-content/uploads/2018/06/DSC2568.jpg|https://clutches.com.ua/wp-content/uploads/2018/06/DSC2569.jpg|https://clutches.com.ua/wp-content/uploads/2018/06/DSC2570.jpg|https://clutches.com.ua/wp-content/uploads/2018/06/DSC2615.jpg,""
211021,Рюкзак David Jones 5989-2T green (БЕЗ УПАКОВКИ),Рюкзак для повседневного использования.,459,(22)(777) Рюкзак David Jones 5989-2T green (БЕЗ УПАКОВКИ),true,Рюкзаки женские|David Jones,https://clutches.com.ua/wp-content/uploads/2019/03/DSC6814.jpg|https://clutches.com.ua/wp-content/uploads/2019/03/DSC6815.jpg|https://clutches.com.ua/wp-content/uploads/2019/03/DSC6816.jpg|https://clutches.com.ua/wp-content/uploads/2019/03/DSC6817.jpg|https://clutches.com.ua/wp-content/uploads/2019/03/DSC6876.jpg,""
211020,Рюкзак David Jones CM5624T red (БЕЗ УПАКОВКИ),Рюкзак для повседневного использования.,480,(22)(777) Рюкзак David Jones CM5624T red (БЕЗ УПАКОВКИ),true,Рюкзаки женские|David Jones,https://clutches.com.ua/wp-content/uploads/2020/02/DSC2590.jpg|https://clutches.com.ua/wp-content/uploads/2020/02/DSC2591.jpg|https://clutches.com.ua/wp-content/uploads/2020/02/DSC2592.jpg|https://clutches.com.ua/wp-content/uploads/2020/02/DSC2593.jpg|https://clutches.com.ua/wp-content/uploads/2020/02/DSC2627.jpg,""
206016,Клатч David Jones TD020 paspberry,Клатч для повседневного использования.,509,(23)(1.2.1.2) Клатч David Jones TD020 paspberry,true,Сумки через плечо|Бренды|David Jones,https://clutches.com.ua/wp-content/uploads/2020/05/DSC4973.jpg|https://clutches.com.ua/wp-content/uploads/2020/05/DSC4974.jpg|https://clutches.com.ua/wp-content/uploads/2020/05/DSC4975.jpg|https://clutches.com.ua/wp-content/uploads/2020/05/DSC4976.jpg|https://clutches.com.ua/wp-content/uploads/2020/05/DSC4997.jpg,""
152121,Клатч David Jones 5822-1T black (черный),Клатч для повседневного использования.,509,(23)(1.1.2.1) Клатч David Jones 5822-1T black,true,Сумки через плечо|Бренды|David Jones,https://clutches.com.ua/wp-content/uploads/2018/08/DSC8024.jpg|https://clutches.com.ua/wp-content/uploads/2018/08/DSC8025.jpg|https://clutches.com.ua/wp-content/uploads/2018/08/DSC8026.jpg|https://clutches.com.ua/wp-content/uploads/2018/08/DSC8027.jpg|https://clutches.com.ua/wp-content/uploads/2018/08/DSC8028.jpg,""
198624,Клатч David Jones 5822-1T d. green,Клатч для повседневного использования.,509,(23)(1.1.2.1) Клатч David Jones 5822-1T d. green,true,Сумки через плечо|David Jones,https://clutches.com.ua/wp-content/uploads/2019/12/DSC1930.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1931.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1932.jpg|https://clutches.com.ua/wp-content/uploads/2018/08/DSC8028.jpg|https://clutches.com.ua/wp-content/uploads/2019/12/DSC1933.jpg,""
150861,Женская сумка David Jones 5822-2T d. bordeaux (бордо/марсала),,519,(23)(1.4.1.2) Женская сумка David Jones H5822-2/5822-2 d. bordeaux,true,Сумки классические|David Jones,https://clutches.com.ua/wp-content/uploads/2018/08/DSC7044.jpg|https://clutches.com.ua/wp-content/uploads/2018/08/DSC7045.jpg|https://clutches.com.ua/wp-content/uploads/2018/08/DSC7046.jpg|https://clutches.com.ua/wp-content/uploads/2018/07/DSC4622.jpg|https://clutches.com.ua/wp-content/uploads/2018/08/DSC7047.jpg,""
207538,Женская сумка David Jones CM5349T white,,535,(23)(1.2.2.1) Женская сумка David Jones CM5349T white,true,Сумки классические|David Jones,https://clutches.com.ua/wp-content/uploads/2020/06/DSC5553.jpg|https://clutches.com.ua/wp-content/uploads/2020/02/DSC2816.jpg|https://clutches.com.ua/wp-content/uploads/2020/06/DSC5554.jpg|https://clutches.com.ua/wp-content/uploads/2020/06/DSC5556.jpg|https://clutches.com.ua/wp-content/uploads/2020/06/DSC5557.jpg,""
